file_path,feature_path,text,emotion,raw_emotion,dialogue_id,utterance_id,split,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1014_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1014_utt0.npy,Your license please.,neutral,neutral,1014,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1014_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1014_utt1.npy,You dont-you dont want to hear about my dream Officer Pretty?,neutral,neutral,1014,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1014_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1014_utt2.npy,Its Petty. Ill be right back with your ticket.,neutral,neutral,1014,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1014_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1014_utt3.npy,You have a son!,surprise,surprise,1014,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1014_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1014_utt4.npy,I know. I know.,neutral,neutral,1014,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt0.npy,"Uh, like, could these margaritas",neutral,neutral,1015,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt1.npy,"Hello, Mr. Bing.",neutral,neutral,1015,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt2.npy,Loved your Stevie Wonder last night.,happiness,joy,1015,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt3.npy,"Thanks. Listen, about the weekly numbers, I'm gonna need them on my desk",neutral,neutral,1015,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt4.npy,Sure.,neutral,neutral,1015,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt5.npy,No problem.,neutral,neutral,1015,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt6.npy,"You have to give 'em something, you know.",happiness,joy,1015,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt7.npy,"Okay, now that was Gerston, Santos, and who's the guy with the moustache?",neutral,neutral,1015,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt8.npy,Petrie.,neutral,neutral,1015,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1015_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1015_utt9.npy,"Petrie, right, right. Okay, some people gonna be working",neutral,neutral,1015,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt0.npy,....right?,anger,anger,1016,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt1.npy,Right?,anger,anger,1016,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt2.npy,"I mean its pretty unbelievable y'know, I mean they just took off, took off without even looking back.",anger,anger,1016,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt3.npy,"Y'know I dont, I dont need them, huh, Ive got you guys now as friends, you and Susan.",anger,anger,1016,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt4.npy,"Ah, Susan will be so pleased.",happiness,joy,1016,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt5.npy,"717? Wheres 717? Hey, youve have more of these for Susan right?",surprise,surprise,1016,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt6.npy,"No. But its okay, Ill just put out pickles or something.",neutral,neutral,1016,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt7.npy,"Ross, thank God.",happiness,joy,1016,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt8.npy,"Pheebs? What, why are you whispering?",surprise,surprise,1016,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt9.npy,I ate a bug.,disgust,disgust,1016,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt10.npy,"Hey Rach, the tampons here are only a penny. Lets stock up.",happiness,joy,1016,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt11.npy,"Listen Ross, we ran out of gas, and we dont know where we are, so we cant get a tow truck.",fear,fear,1016,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt12.npy,"Oh, now you want a favour?",happiness,joy,1016,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt13.npy,"Yes, please.",neutral,neutral,1016,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt14.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt14.npy,"Well, oh, Im sorry your car broke down Pheebs, but Im a little too busy with some of my real friends right now, but please call to let me know you got home safely okay?",anger,anger,1016,14,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt15.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt15.npy,"Phoebe, hang on a second. Here, take my car, go pick up your friends.",neutral,neutral,1016,15,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt16.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt16.npy,"No, Im not gonna pick them up.",anger,anger,1016,16,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt17.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt17.npy,"Listen, we both know youre gonna do it cause youre not a jerk.",neutral,neutral,1016,17,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt18.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt18.npy,"So you can either sulk here for a half hour and then go pick them up, or save us both time and sulk in the car.",anger,anger,1016,18,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt19.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt19.npy,"No, Rachel doesnt want me to....",anger,anger,1016,19,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt20.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt20.npy,"Look, I-I-I am sorry that Rachel dumped you cause she fell in love with that Mark guy, and you are the innocent victim in all of this, but dont punish your friends for what Rachel did to you.",neutral,neutral,1016,20,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1016_utt21.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1016_utt21.npy,"Yeah, youre right.",neutral,neutral,1016,21,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt0.npy,"God, I feel so guilty about Ross.",sadness,sadness,1017,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt1.npy,"Oh, I know.",sadness,sadness,1017,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt2.npy,I kinda feel like it's my fault.,sadness,sadness,1017,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt3.npy,Kind of? If you just kept this to yourself none of this would've happened.,anger,anger,1017,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt4.npy,"Well, I'm keeping so many things to myself these days, something was bound to slip out!",anger,anger,1017,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt5.npy,"Well, I think it's very brave what you said.",anger,anger,1017,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt6.npy,"All right, I can't sit here anymore. I have to walk places.",neutral,neutral,1017,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt7.npy,"Pheebs, what are you doing with the coat? How about the whole animal rights thing?",anger,anger,1017,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt8.npy,"Well, I've been reading up and for your information, minks are not very nice.",anger,anger,1017,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt9.npy,"Okay, I admit it!",anger,anger,1017,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt10.npy,I love this coat!,happiness,joy,1017,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt11.npy,"Okay, Iit's the best thing I've ever had wrapped around me, including Phil Huntley!",happiness,joy,1017,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt12.npy,Remember Phil Huntley?,neutral,neutral,1017,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1017_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1017_utt13.npy,He was fine!,happiness,joy,1017,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt0.npy,So your dad dropped by. Hes a pleasant man!,happiness,joy,1018,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt1.npy,Oh no,fear,fear,1018,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt2.npy,Id better go. (She goes and sits down in the,neutral,neutral,1018,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt3.npy,"Ross Im so sorry. Okay. I-I will promise I will straighten this out with him tomorrow in person, or via e-mail.",sadness,sadness,1018,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt4.npy,I dont care about your dad! I care about Mona! She was there and now shes totally freaked out!,anger,anger,1018,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt5.npy,"Oh okay, Ill fix that to. Whats her e-mail address?",neutral,neutral,1018,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt6.npy,Rachel!,anger,anger,1018,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt7.npy,"All right, I promise. Ill fix this. I swear. Ill-Ill-Ill-Ill talk to her.",fear,fear,1018,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt8.npy,Okay!,anger,anger,1018,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt9.npy,Okay.,neutral,neutral,1018,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt10.npy,Thank you!,anger,anger,1018,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt11.npy,Thats it?!,anger,anger,1018,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt12.npy,You call that a fight?,surprise,surprise,1018,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt13.npy,Come on!,anger,anger,1018,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt14.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt14.npy,"""We were on a break!""",anger,anger,1018,14,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt15.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt15.npy,"""No we werent!""",anger,anger,1018,15,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1018_utt16.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1018_utt16.npy,What happened to you two?,surprise,surprise,1018,16,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt0.npy,"Hi, could we get two burritos to go, please?",neutral,neutral,1019,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt1.npy,I'm sorry.,neutral,neutral,1019,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt2.npy,"But not that sorry, 'cause you don't have to live with it.",neutral,neutral,1019,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt3.npy,"Um, we have a reservation under the name Chandler Bing.",neutral,neutral,1019,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt4.npy,"Oh-kay, we'll have a table for you in about 45 minutes.",neutral,neutral,1019,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt5.npy,Forty-five minutes? We have tickets to the,surprise,surprise,1019,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt6.npy,"I'm sorry. Christmas is a very busy time, sir.",neutral,neutral,1019,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt7.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt7.npy,Is this because of the burrito thing?,sadness,sadness,1019,7,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt8.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt8.npy,You need to give him money.,neutral,neutral,1019,8,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt9.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt9.npy,Give him money? It was a joke!,surprise,surprise,1019,9,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt10.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt10.npy,"No, to get a table! Places like this are always shakin you down. Everybody wants to be paid off.",anger,anger,1019,10,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt11.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt11.npy,"Right, calm down, O'Mally. I'll slip him some money.",neutral,neutral,1019,11,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt12.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt12.npy,You've got to be smooth about it.,neutral,neutral,1019,12,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt13.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt13.npy,"Hey, I can be smooth.",neutral,neutral,1019,13,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt14.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt14.npy,"Listen, we're a little bit in a hurry, so, if you can get us a table a little quicker, I'd appreciate it.",neutral,neutral,1019,14,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt15.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt15.npy,"Of course, sir.",neutral,neutral,1019,15,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1019_utt16.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1019_utt16.npy,Okay.,neutral,neutral,1019,16,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt0.npy,Id better get back to my desk.,neutral,neutral,1020,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt1.npy,"Okay, you hard worker! Ill remember to put that in your evaluation.",happiness,joy,1020,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt2.npy,My what?,surprise,surprise,1020,2,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt3.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt3.npy,"Well, youve been here for two months now and your boss is required to hand in a performance evaluation.",neutral,neutral,1020,3,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt4.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt4.npy,"But yknow, there is one thing that I have yet to evaluate.",neutral,neutral,1020,4,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt5.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt5.npy,Are you serious?,surprise,surprise,1020,5,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1020_utt6.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1020_utt6.npy,"No, Ive just always wanted to do that. Can you help me clean this up?",neutral,neutral,1020,6,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1021_utt0.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1021_utt0.npy,I can blow dry it.,neutral,neutral,1021,0,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1021_utt1.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1021_utt1.npy,I can put gel on it.,neutral,neutral,1021,1,train,MELD
D:\Savio Shaju\Multimodal Emotion Recognition\dataset1\train\train_splits\dia1021_utt2.mp4,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline_MELD\processed_data\train_dia1021_utt2.npy,"It doesnt matter, I still wind up with this little cowlicky thing on the middle part of my head.",neutral,neutral,1021,2,train,MELD
