file_path,feature_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_wag_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_wag_happy.npy,wag,happiness,oaf,happy,OAF_happy,OAF_wag_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_loaf_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_loaf_fear.npy,loaf,fear,oaf,fear,OAF_Fear,OAF_loaf_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_should_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_should_angry.npy,should,anger,oaf,angry,OAF_angry,OAF_should_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_such_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_such_neutral.npy,such,neutral,oaf,neutral,OAF_neutral,OAF_such_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_half_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_half_neutral.npy,half,neutral,oaf,neutral,OAF_neutral,OAF_half_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_dab_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_dab_happy.npy,dab,happiness,oaf,happy,OAF_happy,OAF_dab_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_lid_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_lid_happy.npy,lid,happiness,oaf,happy,OAF_happy,OAF_lid_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_thin_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_thin_fear.npy,thin,fear,oaf,fear,OAF_Fear,OAF_thin_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_youth_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_youth_sad.npy,youth,sadness,oaf,sad,OAF_Sad,OAF_youth_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_chair_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_chair_angry.npy,chair,anger,oaf,angry,OAF_angry,OAF_chair_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_puff_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_puff_angry.npy,puff,anger,oaf,angry,OAF_angry,OAF_puff_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_rag_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_rag_neutral.npy,rag,neutral,oaf,neutral,OAF_neutral,OAF_rag_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_voice_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_voice_neutral.npy,voice,neutral,oaf,neutral,OAF_neutral,OAF_voice_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_neutral\YAF_perch_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_neutral_YAF_perch_neutral.npy,perch,neutral,yaf,neutral,YAF_neutral,YAF_perch_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_which_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_which_angry.npy,which,anger,oaf,angry,OAF_angry,OAF_which_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_room_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_room_ps.npy,room,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_room_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_wife_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_wife_neutral.npy,wife,neutral,oaf,neutral,OAF_neutral,OAF_wife_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_happy\YAF_juice_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_happiness_YAF_juice_happy.npy,juice,happiness,yaf,happy,YAF_happy,YAF_juice_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_date_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_date_sad.npy,date,sadness,oaf,sad,OAF_Sad,OAF_date_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_bite_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_bite_happy.npy,bite,happiness,oaf,happy,OAF_happy,OAF_bite_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_vine_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_vine_angry.npy,vine,anger,oaf,angry,OAF_angry,OAF_vine_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_mill_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_mill_disgust.npy,mill,disgust,oaf,disgust,OAF_disgust,OAF_mill_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_make_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_make_fear.npy,make,fear,oaf,fear,OAF_Fear,OAF_make_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_pad_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_pad_sad.npy,pad,sadness,oaf,sad,OAF_Sad,OAF_pad_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dime_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_dime_sad.npy,dime,sadness,oaf,sad,OAF_Sad,OAF_dime_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_cab_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_cab_sad.npy,cab,sadness,oaf,sad,OAF_Sad,OAF_cab_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pain_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_pain_fear.npy,pain,fear,oaf,fear,OAF_Fear,OAF_pain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_judge_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_judge_ps.npy,judge,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_judge_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kill_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_kill_fear.npy,kill,fear,oaf,fear,OAF_Fear,OAF_kill_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_soap_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_soap_angry.npy,soap,anger,oaf,angry,OAF_angry,OAF_soap_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_chain_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_chain_angry.npy,chain,anger,oaf,angry,OAF_angry,OAF_chain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_keen_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_keen_ps.npy,keen,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_keen_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_search_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_search_fear.npy,search,fear,oaf,fear,OAF_Fear,OAF_search_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_have_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_have_happy.npy,have,happiness,oaf,happy,OAF_happy,OAF_have_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_bar_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_bar_sad.npy,bar,sadness,oaf,sad,OAF_Sad,OAF_bar_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_chat_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_chat_ps.npy,chat,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_chat_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dip_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_dip_sad.npy,dip,sadness,oaf,sad,OAF_Sad,OAF_dip_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_south_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_south_neutral.npy,south,neutral,oaf,neutral,OAF_neutral,OAF_south_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_void_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_void_sad.npy,void,sadness,oaf,sad,OAF_Sad,OAF_void_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_learn_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_learn_disgust.npy,learn,disgust,oaf,disgust,OAF_disgust,OAF_learn_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_yes_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_yes_happy.npy,yes,happiness,oaf,happy,OAF_happy,OAF_yes_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_dab_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_dab_disgust.npy,dab,disgust,oaf,disgust,OAF_disgust,OAF_dab_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_date_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_date_angry.npy,date,anger,oaf,angry,OAF_angry,OAF_date_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fail_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_fail_fear.npy,fail,fear,oaf,fear,OAF_Fear,OAF_fail_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_fear\YAF_turn_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_fear_YAF_turn_fear.npy,turn,fear,yaf,fear,YAF_fear,YAF_turn_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_deep_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_deep_disgust.npy,deep,disgust,oaf,disgust,OAF_disgust,OAF_deep_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_fail_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_fail_angry.npy,fail,anger,oaf,angry,OAF_angry,OAF_fail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_shack_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_shack_happy.npy,shack,happiness,oaf,happy,OAF_happy,OAF_shack_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_gas_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_gas_ps.npy,gas,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_gas_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_judge_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_judge_fear.npy,judge,fear,oaf,fear,OAF_Fear,OAF_judge_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_gun_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_gun_sad.npy,gun,sadness,oaf,sad,OAF_Sad,OAF_gun_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_neutral\YAF_wheat_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_neutral_YAF_wheat_neutral.npy,wheat,neutral,yaf,neutral,YAF_neutral,YAF_wheat_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_limb_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_limb_happy.npy,limb,happiness,oaf,happy,OAF_happy,OAF_limb_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_shawl_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_shawl_sad.npy,shawl,sadness,oaf,sad,OAF_Sad,OAF_shawl_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_far_happy.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_happiness_OAF_far_happy.npy,far,happiness,oaf,happy,OAF_happy,OAF_far_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_judge_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_judge_sad.npy,judge,sadness,oaf,sad,OAF_Sad,OAF_judge_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_soup_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_soup_ps.npy,soup,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_soup_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_dab_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_dab_sad.npy,dab,sadness,oaf,sad,OAF_Sad,OAF_dab_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_ring_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_ring_sad.npy,ring,sadness,oaf,sad,OAF_Sad,OAF_ring_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_back_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_back_neutral.npy,back,neutral,oaf,neutral,OAF_neutral,OAF_back_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_south_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_south_angry.npy,south,anger,oaf,angry,OAF_angry,OAF_south_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_soap_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_soap_neutral.npy,soap,neutral,oaf,neutral,OAF_neutral,OAF_soap_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_wash_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_wash_ps.npy,wash,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_wash_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_chief_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_chief_neutral.npy,chief,neutral,oaf,neutral,OAF_neutral,OAF_chief_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_gas_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_gas_sad.npy,gas,sadness,oaf,sad,OAF_Sad,OAF_gas_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_kite_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_kite_neutral.npy,kite,neutral,oaf,neutral,OAF_neutral,OAF_kite_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_numb_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_numb_neutral.npy,numb,neutral,oaf,neutral,OAF_neutral,OAF_numb_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_sheep_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_sheep_angry.npy,sheep,anger,oaf,angry,OAF_angry,OAF_sheep_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_search_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_search_sad.npy,search,sadness,oaf,sad,OAF_Sad,OAF_search_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_name_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_name_fear.npy,name,fear,oaf,fear,OAF_Fear,OAF_name_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_red_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_red_ps.npy,red,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_red_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_ditch_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_ditch_sad.npy,ditch,sadness,oaf,sad,OAF_Sad,OAF_ditch_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_mode_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_mode_angry.npy,mode,anger,oaf,angry,OAF_angry,OAF_mode_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_wash_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_wash_fear.npy,wash,fear,oaf,fear,OAF_Fear,OAF_wash_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_mob_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_mob_sad.npy,mob,sadness,oaf,sad,OAF_Sad,OAF_mob_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rush_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_rush_ps.npy,rush,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rush_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_gun_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_gun_angry.npy,gun,anger,oaf,angry,OAF_angry,OAF_gun_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_shawl_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_shawl_angry.npy,shawl,anger,oaf,angry,OAF_angry,OAF_shawl_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_bath_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_bath_fear.npy,bath,fear,oaf,fear,OAF_Fear,OAF_bath_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_fear\YAF_mop_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_fear_YAF_mop_fear.npy,mop,fear,yaf,fear,YAF_fear,YAF_mop_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_boat_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_boat_disgust.npy,boat,disgust,oaf,disgust,OAF_disgust,OAF_boat_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_angry\YAF_turn_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\yaf_anger_YAF_turn_angry.npy,turn,anger,yaf,angry,YAF_angry,YAF_turn_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_phone_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_phone_ps.npy,phone,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_phone_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_bone_angry.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_anger_OAF_bone_angry.npy,bone,anger,oaf,angry,OAF_angry,OAF_bone_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_came_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_came_ps.npy,came,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_came_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_page_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_page_sad.npy,page,sadness,oaf,sad,OAF_Sad,OAF_page_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_hire_ps.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_surprise_OAF_hire_ps.npy,hire,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_hire_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_goose_fear.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_fear_OAF_goose_fear.npy,goose,fear,oaf,fear,OAF_Fear,OAF_goose_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gun_disgust.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_disgust_OAF_gun_disgust.npy,gun,disgust,oaf,disgust,OAF_disgust,OAF_gun_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_match_neutral.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_neutral_OAF_match_neutral.npy,match,neutral,oaf,neutral,OAF_neutral,OAF_match_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_learn_sad.wav,D:\Savio Shaju\Multimodal Emotion Recognition\models\fusion_pipeline\processed_data\oaf_sadness_OAF_learn_sad.npy,learn,sadness,oaf,sad,OAF_Sad,OAF_learn_sad.wav,TESS
