file_path,feature_path,emotion,speaker_id,raw_emotion,original_folder,dataset
../../dataset\OAF_neutral\OAF_thumb_neutral.wav,processed_data\oaf_neutral_OAF_thumb_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_gun_happy.wav,processed_data\oaf_happiness_OAF_gun_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_youth_disgust.wav,processed_data\oaf_disgust_OAF_youth_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_neat_fear.wav,processed_data\oaf_fear_OAF_neat_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_peg_disgust.wav,processed_data\oaf_disgust_OAF_peg_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_chat_angry.wav,processed_data\oaf_anger_OAF_chat_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_lease_happy.wav,processed_data\oaf_happiness_OAF_lease_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_doll_angry.wav,processed_data\oaf_anger_OAF_doll_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_mode_neutral.wav,processed_data\oaf_neutral_OAF_mode_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_death_neutral.wav,processed_data\oaf_neutral_OAF_death_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_disgust\YAF_shawl_disgust.wav,processed_data\yaf_disgust_YAF_shawl_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_Fear\OAF_boat_fear.wav,processed_data\oaf_fear_OAF_boat_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_perch_neutral.wav,processed_data\oaf_neutral_OAF_perch_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_ripe_fear.wav,processed_data\oaf_fear_OAF_ripe_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_soup_happy.wav,processed_data\oaf_happiness_OAF_soup_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_hole_ps.wav,processed_data\oaf_surprise_OAF_hole_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_youth_ps.wav,processed_data\oaf_surprise_OAF_youth_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_gas_disgust.wav,processed_data\oaf_disgust_OAF_gas_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_puff_ps.wav,processed_data\oaf_surprise_OAF_puff_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_wag_happy.wav,processed_data\oaf_happiness_OAF_wag_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_loaf_fear.wav,processed_data\oaf_fear_OAF_loaf_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_should_angry.wav,processed_data\oaf_anger_OAF_should_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_such_neutral.wav,processed_data\oaf_neutral_OAF_such_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_half_neutral.wav,processed_data\oaf_neutral_OAF_half_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_dab_happy.wav,processed_data\oaf_happiness_OAF_dab_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_lid_happy.wav,processed_data\oaf_happiness_OAF_lid_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_thin_fear.wav,processed_data\oaf_fear_OAF_thin_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_neutral\YAF_bar_neutral.wav,processed_data\yaf_neutral_YAF_bar_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_angry\OAF_chair_angry.wav,processed_data\oaf_anger_OAF_chair_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_puff_angry.wav,processed_data\oaf_anger_OAF_puff_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_pleasant_surprised\YAF_cheek_ps.wav,processed_data\yaf_surprise_YAF_cheek_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_neutral\OAF_rag_neutral.wav,processed_data\oaf_neutral_OAF_rag_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_voice_neutral.wav,processed_data\oaf_neutral_OAF_voice_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_sad\YAF_turn_sad.wav,processed_data\yaf_sadness_YAF_turn_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_angry\OAF_which_angry.wav,processed_data\oaf_anger_OAF_which_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_room_ps.wav,processed_data\oaf_surprise_OAF_room_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_wife_neutral.wav,processed_data\oaf_neutral_OAF_wife_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_sad\YAF_youth_sad.wav,processed_data\yaf_sadness_YAF_youth_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_Sad\OAF_room_sad.wav,processed_data\oaf_sadness_OAF_room_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_bite_happy.wav,processed_data\oaf_happiness_OAF_bite_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_vine_angry.wav,processed_data\oaf_anger_OAF_vine_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_mill_disgust.wav,processed_data\oaf_disgust_OAF_mill_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_make_fear.wav,processed_data\oaf_fear_OAF_make_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_wag_sad.wav,processed_data\oaf_sadness_OAF_wag_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_said_sad.wav,processed_data\oaf_sadness_OAF_said_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_pike_sad.wav,processed_data\oaf_sadness_OAF_pike_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_pain_fear.wav,processed_data\oaf_fear_OAF_pain_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_judge_ps.wav,processed_data\oaf_surprise_OAF_judge_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_kill_fear.wav,processed_data\oaf_fear_OAF_kill_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_soap_angry.wav,processed_data\oaf_anger_OAF_soap_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_food_sad.wav,processed_data\oaf_sadness_OAF_food_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_witch_ps.wav,processed_data\oaf_surprise_OAF_witch_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_chain_angry.wav,processed_data\oaf_anger_OAF_chain_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_keen_ps.wav,processed_data\oaf_surprise_OAF_keen_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_pleasant_surprised\YAF_white_ps.wav,processed_data\yaf_surprise_YAF_white_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_Fear\OAF_search_fear.wav,processed_data\oaf_fear_OAF_search_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_have_happy.wav,processed_data\oaf_happiness_OAF_have_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_nice_sad.wav,processed_data\oaf_sadness_OAF_nice_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_chat_ps.wav,processed_data\oaf_surprise_OAF_chat_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_sail_sad.wav,processed_data\oaf_sadness_OAF_sail_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_south_neutral.wav,processed_data\oaf_neutral_OAF_south_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_happy\YAF_youth_happy.wav,processed_data\yaf_happiness_YAF_youth_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_disgust\OAF_learn_disgust.wav,processed_data\oaf_disgust_OAF_learn_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_yes_happy.wav,processed_data\oaf_happiness_OAF_yes_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_dab_disgust.wav,processed_data\oaf_disgust_OAF_dab_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_date_angry.wav,processed_data\oaf_anger_OAF_date_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_fail_fear.wav,processed_data\oaf_fear_OAF_fail_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_sad\YAF_mode_sad.wav,processed_data\yaf_sadness_YAF_mode_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_disgust\OAF_deep_disgust.wav,processed_data\oaf_disgust_OAF_deep_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_fail_angry.wav,processed_data\oaf_anger_OAF_fail_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_shack_happy.wav,processed_data\oaf_happiness_OAF_shack_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_gas_ps.wav,processed_data\oaf_surprise_OAF_gas_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_judge_fear.wav,processed_data\oaf_fear_OAF_judge_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_neutral\YAF_turn_neutral.wav,processed_data\yaf_neutral_YAF_turn_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\YAF_pleasant_surprised\YAF_live_ps.wav,processed_data\yaf_surprise_YAF_live_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_happy\OAF_limb_happy.wav,processed_data\oaf_happiness_OAF_limb_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_fear\YAF_keg_fear.wav,processed_data\yaf_fear_YAF_keg_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_happy\OAF_far_happy.wav,processed_data\oaf_happiness_OAF_far_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_week_sad.wav,processed_data\oaf_sadness_OAF_week_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_chalk_sad.wav,processed_data\oaf_sadness_OAF_chalk_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_soup_ps.wav,processed_data\oaf_surprise_OAF_soup_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_road_sad.wav,processed_data\oaf_sadness_OAF_road_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_met_sad.wav,processed_data\oaf_sadness_OAF_met_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_fear\YAF_south_fear.wav,processed_data\yaf_fear_YAF_south_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_neutral\OAF_back_neutral.wav,processed_data\oaf_neutral_OAF_back_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_south_angry.wav,processed_data\oaf_anger_OAF_south_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_soap_neutral.wav,processed_data\oaf_neutral_OAF_soap_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_wash_ps.wav,processed_data\oaf_surprise_OAF_wash_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_chief_neutral.wav,processed_data\oaf_neutral_OAF_chief_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_sub_sad.wav,processed_data\oaf_sadness_OAF_sub_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_kite_neutral.wav,processed_data\oaf_neutral_OAF_kite_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_numb_neutral.wav,processed_data\oaf_neutral_OAF_numb_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_sheep_angry.wav,processed_data\oaf_anger_OAF_sheep_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_fear\YAF_shawl_fear.wav,processed_data\yaf_fear_YAF_shawl_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Fear\OAF_name_fear.wav,processed_data\oaf_fear_OAF_name_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_red_ps.wav,processed_data\oaf_surprise_OAF_red_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_goal_sad.wav,processed_data\oaf_sadness_OAF_goal_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_search_sad.wav,processed_data\oaf_sadness_OAF_search_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_angry\OAF_mode_angry.wav,processed_data\oaf_anger_OAF_mode_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_wash_fear.wav,processed_data\oaf_fear_OAF_wash_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_angry\YAF_wheat_angry.wav,processed_data\yaf_anger_YAF_wheat_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_rush_ps.wav,processed_data\oaf_surprise_OAF_rush_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_gun_angry.wav,processed_data\oaf_anger_OAF_gun_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_shawl_angry.wav,processed_data\oaf_anger_OAF_shawl_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_bath_fear.wav,processed_data\oaf_fear_OAF_bath_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_sad\YAF_goose_sad.wav,processed_data\yaf_sadness_YAF_goose_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_disgust\OAF_boat_disgust.wav,processed_data\oaf_disgust_OAF_boat_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_neutral\YAF_get_neutral.wav,processed_data\yaf_neutral_YAF_get_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_phone_ps.wav,processed_data\oaf_surprise_OAF_phone_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_neutral\YAF_shawl_neutral.wav,processed_data\yaf_neutral_YAF_shawl_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_angry\OAF_bone_angry.wav,processed_data\oaf_anger_OAF_bone_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_came_ps.wav,processed_data\oaf_surprise_OAF_came_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_disgust\YAF_rain_disgust.wav,processed_data\yaf_disgust_YAF_rain_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_hire_ps.wav,processed_data\oaf_surprise_OAF_hire_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_goose_fear.wav,processed_data\oaf_fear_OAF_goose_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_gun_disgust.wav,processed_data\oaf_disgust_OAF_gun_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_puff_sad.wav,processed_data\oaf_sadness_OAF_puff_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_match_neutral.wav,processed_data\oaf_neutral_OAF_match_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_angry\YAF_live_angry.wav,processed_data\yaf_anger_YAF_live_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_neutral\OAF_laud_neutral.wav,processed_data\oaf_neutral_OAF_laud_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_pleasant_surprised\YAF_wife_ps.wav,processed_data\yaf_surprise_YAF_wife_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_happy\OAF_choice_happy.wav,processed_data\oaf_happiness_OAF_choice_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_sail_disgust.wav,processed_data\oaf_disgust_OAF_sail_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_turn_sad.wav,processed_data\oaf_sadness_OAF_turn_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_hole_disgust.wav,processed_data\oaf_disgust_OAF_hole_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_perch_sad.wav,processed_data\oaf_sadness_OAF_perch_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_angry\OAF_shall_angry.wav,processed_data\oaf_anger_OAF_shall_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_keen_fear.wav,processed_data\oaf_fear_OAF_keen_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_fat_happy.wav,processed_data\oaf_happiness_OAF_fat_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_pleasant_surprised\YAF_shawl_ps.wav,processed_data\yaf_surprise_YAF_shawl_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\YAF_happy\YAF_check_happy.wav,processed_data\yaf_happiness_YAF_check_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Fear\OAF_shall_fear.wav,processed_data\oaf_fear_OAF_shall_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_raid_neutral.wav,processed_data\oaf_neutral_OAF_raid_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_live_fear.wav,processed_data\oaf_fear_OAF_live_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_disgust\YAF_lose_disgust.wav,processed_data\yaf_disgust_YAF_lose_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_thought_ps.wav,processed_data\oaf_surprise_OAF_thought_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_search_angry.wav,processed_data\oaf_anger_OAF_search_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_base_fear.wav,processed_data\oaf_fear_OAF_base_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_shout_neutral.wav,processed_data\oaf_neutral_OAF_shout_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_happy\YAF_page_happy.wav,processed_data\yaf_happiness_YAF_page_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_happy\OAF_haze_happy.wav,processed_data\oaf_happiness_OAF_haze_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_thumb_sad.wav,processed_data\oaf_sadness_OAF_thumb_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_home_fear.wav,processed_data\oaf_fear_OAF_home_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_shack_sad.wav,processed_data\oaf_sadness_OAF_shack_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_angry\OAF_wash_angry.wav,processed_data\oaf_anger_OAF_wash_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_seize_ps.wav,processed_data\oaf_surprise_OAF_seize_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_cool_sad.wav,processed_data\oaf_sadness_OAF_cool_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_bone_happy.wav,processed_data\oaf_happiness_OAF_bone_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_rush_angry.wav,processed_data\oaf_anger_OAF_rush_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_shawl_happy.wav,processed_data\oaf_happiness_OAF_shawl_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_void_neutral.wav,processed_data\oaf_neutral_OAF_void_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_yes_angry.wav,processed_data\oaf_anger_OAF_yes_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_lease_neutral.wav,processed_data\oaf_neutral_OAF_lease_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_knock_disgust.wav,processed_data\oaf_disgust_OAF_knock_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_lot_disgust.wav,processed_data\oaf_disgust_OAF_lot_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_fear\YAF_white_fear.wav,processed_data\yaf_fear_YAF_white_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_Fear\OAF_back_fear.wav,processed_data\oaf_fear_OAF_back_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_phone_angry.wav,processed_data\oaf_anger_OAF_phone_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_boat_sad.wav,processed_data\oaf_sadness_OAF_boat_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_base_disgust.wav,processed_data\oaf_disgust_OAF_base_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_door_neutral.wav,processed_data\oaf_neutral_OAF_door_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_gaze_disgust.wav,processed_data\oaf_disgust_OAF_gaze_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_neutral\YAF_white_neutral.wav,processed_data\yaf_neutral_YAF_white_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\YAF_happy\YAF_perch_happy.wav,processed_data\yaf_happiness_YAF_perch_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_shirt_ps.wav,processed_data\oaf_surprise_OAF_shirt_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_wag_disgust.wav,processed_data\oaf_disgust_OAF_wag_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_angry\YAF_mess_angry.wav,processed_data\yaf_anger_YAF_mess_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_neutral\OAF_hall_neutral.wav,processed_data\oaf_neutral_OAF_hall_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_disgust\OAF_chat_disgust.wav,processed_data\oaf_disgust_OAF_chat_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_fit_happy.wav,processed_data\oaf_happiness_OAF_fit_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_bar_angry.wav,processed_data\oaf_anger_OAF_bar_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_nice_angry.wav,processed_data\oaf_anger_OAF_nice_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_merge_happy.wav,processed_data\oaf_happiness_OAF_merge_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_neutral\YAF_mode_neutral.wav,processed_data\yaf_neutral_YAF_mode_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_neutral\OAF_sheep_neutral.wav,processed_data\oaf_neutral_OAF_sheep_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_angry\YAF_bar_angry.wav,processed_data\yaf_anger_YAF_bar_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Sad\OAF_lore_sad.wav,processed_data\oaf_sadness_OAF_lore_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_disgust\YAF_juice_disgust.wav,processed_data\yaf_disgust_YAF_juice_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_Fear\OAF_fit_fear.wav,processed_data\oaf_fear_OAF_fit_fear.npy,fear,oaf,fear,OAF_Fear,TESS
